pid_1711,THE SILVERTON,"",438818,16 HAIG LANE 438818,"","","",2021-03-18T00:02:37.956+08:00
pid_1712,UE SQUARE,"",238274,205 RIVER VALLEY ROAD 238274,"","","",2021-03-18T00:02:37.961+08:00
pid_1713,LOYANG COURT,"",509522,161X JALAN LOYANG BESAR 509522,"","","",2021-03-18T00:02:37.966+08:00
pid_1714,THE DAFFODIL,"",466584,568 UPPER EAST COAST ROAD 466584,"","","",2021-03-18T00:02:37.971+08:00
pid_1715,ANDERSON GREEN,"",259984,21 ANDERSON ROAD 259984,"","","",2021-03-18T00:02:37.976+08:00
pid_1716,THE PATERSON EDGE,"",238518,26 PATERSON ROAD 238518,"","","",2021-03-18T00:02:37.981+08:00
pid_1717,THE MAKENA,"",437932,121 MEYER ROAD 437932,"","","",2021-03-18T00:02:37.986+08:00
pid_1718,AMA BUILDING,"",349326,50 KALLANG PUDDING ROAD 349326,"","","",2021-03-18T00:02:37.991+08:00
pid_1719,GILSTEAD 38,"",309082,38 GILSTEAD ROAD 309082,"","","",2021-03-18T00:02:37.996+08:00
pid_1720,EASTPOINT GREEN,"",529890,1 SIMEI STREET 3 529890,"","","",2021-03-18T00:02:38.000+08:00
pid_1721,Westmere Executive Condominium,"",609650,71 JURONG EAST STREET 13 609650,"","","",2021-03-18T00:02:38.005+08:00
pid_1722,ONE SIMS LANE,"",387355,1 SIMS LANE 387355,"","","",2021-03-18T00:02:38.010+08:00
pid_1723,EURO ASIA LODGE,"",427253,96 JOO CHIAT TERRACE 427253,"","","",2021-03-18T00:02:38.015+08:00
pid_1724,NORTHVALE CONDOMINIUM,"",689669,63 CHOA CHU KANG LOOP 689669,"","","",2021-03-18T00:02:38.019+08:00
pid_1725,THE SPRINGBLOOM,"",556119,139 SERANGOON AVENUE 3 556119,"","","",2021-03-18T00:02:38.024+08:00
pid_1726,VILLA AZURA,"",279872,3 CHERRY AVENUE 279872,"","","",2021-03-18T00:02:38.029+08:00
pid_1727,FORTUNE VIEW,"",358198,33 SOMMERVILLE WALK 358198,"","","",2021-03-18T00:02:38.034+08:00
pid_1728,THE SUNFLOWER,"",398415,10 LORONG 28 GEYLANG 398415,"","","",2021-03-18T00:02:38.039+08:00
pid_1729,GALLOP GABLES,"",268854,78 FARRER ROAD 268854,"","","",2021-03-18T00:02:38.044+08:00
pid_1730,THE RICHMOND,"",327950,7 ST. MICHAELS ROAD 327950,"","","",2021-03-18T00:02:38.048+08:00
pid_1731,UOB CENTRE,"",588178,148 UPPER BUKIT TIMAH ROAD 588178,"","","",2021-03-18T00:02:38.053+08:00
pid_1732,D-MANSIONS,"",439275,2 DUNMAN LANE 439275,"","","",2021-03-18T00:02:38.059+08:00
pid_1733,EASTWOOD LODGE,"",486137,36 EASTWOOD ROAD 486137,"","","",2021-03-18T00:02:38.063+08:00
pid_1734,SOPHIA CREST,"",228151,67 SOPHIA ROAD 228151,"","","",2021-03-18T00:02:38.068+08:00
pid_1735,EASTVALE CONDOMINIUM,"",519491,31 PASIR RIS DRIVE 3 519491,"","","",2021-03-18T00:02:38.075+08:00
pid_1736,PALMWOODS,"",487040,450 UPPER CHANGI ROAD 487040,"","","",2021-03-18T00:02:38.081+08:00
pid_1737,MANAGEMENT CORPORATION STRATA TITLE PLAN NO.2448,"",427744,11 JOO CHIAT PLACE 427744,"","","",2021-03-18T00:02:38.086+08:00
pid_1738,ST. FRANCIS LODGE,"",328074,98 ST. FRANCIS ROAD 328074,"","","",2021-03-18T00:02:38.092+08:00
pid_1739,THE SPINNAKER,"",307788,13 SUFFOLK ROAD 307788,"","","",2021-03-18T00:02:38.097+08:00
pid_1740,CASSIA VIEW,"",399746,320 GUILLEMARD ROAD 399746,"","","",2021-03-18T00:02:38.102+08:00
pid_1741,JERVOIS MEADOWS,"",249063,107 JERVOIS ROAD 249063,"","","",2021-03-18T00:02:38.107+08:00
pid_1742,SIMEI GREEN CONDOMINIUM,"",529861,1 SIMEI STREET 4 529861,"","","",2021-03-18T00:02:38.114+08:00
pid_1743,GRANGE 80,"",249585,80 GRANGE ROAD 249585,"","","",2021-03-18T00:02:38.120+08:00
pid_1744,BHL FACTORIES,"",729929,2B MANDAI ESTATE 729929,"","","",2021-03-18T00:02:38.128+08:00
pid_1745,GLOUCESTER MANSIONS,"",307947,10 NEWTON ROAD 307947,"","","",2021-03-18T00:02:38.136+08:00
pid_1746,AVALON,"",259985,23 ANDERSON ROAD 259985,"","","",2021-03-18T00:02:38.142+08:00
pid_1747,32 PENHAS,"",208191,32 PENHAS ROAD 208191,"","","",2021-03-18T00:02:38.149+08:00
pid_1748,HOUGANG GREEN,"",538719,21 HOUGANG STREET 51 538719,"","","",2021-03-18T00:02:38.157+08:00
pid_1749,CHEN FANG MANSIONS,"",387986,26 LORONG 33 GEYLANG 387986,"","","",2021-03-18T00:02:38.165+08:00
pid_1750,79 ANSON ROAD,"",79906,79 ANSON ROAD 79906,"","","",2021-03-18T00:02:38.171+08:00
pid_1751,LHK BUILDING,"",387383,701 SIMS DRIVE 387383,"","","",2021-03-18T00:02:38.178+08:00
pid_1752,GARDENVILLE,"",257654,10 WALSHE ROAD 257654,"","","",2021-03-18T00:02:38.187+08:00
pid_1753,CEYLON COURT,"",429688,105H CEYLON ROAD 429688,"","","",2021-03-18T00:02:38.193+08:00
pid_1754,SCOTTS 28,"",228223,28 SCOTTS ROAD 228223,"","","",2021-03-18T00:02:38.201+08:00
pid_1755,KASTURINA LODGE,"",248969,20 KAY POH ROAD 248969,"","","",2021-03-18T00:02:38.208+08:00
pid_1756,DUCHESS CREST,"",269196,50 DUCHESS AVENUE 269196,"","","",2021-03-18T00:02:38.215+08:00
pid_1757,LE HILL CONDOMINIUM,"",118894,42 PASIR PANJANG HILL 118894,"","","",2021-03-18T00:02:38.222+08:00
pid_1758,Management Corporation Strata Title No. 2476,"",389676,791C GEYLANG ROAD 389676,"","","",2021-03-18T00:02:38.236+08:00
pid_1759,EASTWOOD CENTRE,"",486442,20 EASTWOOD ROAD 486442,"","","",2021-03-18T00:02:38.242+08:00
pid_1760,MERAWOODS,"",669607,136C HILLVIEW AVENUE 669607,"","","",2021-03-18T00:02:38.248+08:00
pid_1761,WESTCOVE CONDOMINIUM,"",128041,10 WEST COAST CRESCENT 128041,"","","",2021-03-18T00:02:38.255+08:00
pid_1762,MUTIARA CREST,"",249183,2 JALAN MUTIARA 249183,"","","",2021-03-18T00:02:38.263+08:00
pid_1763,KENTISH COURT,"",218816,33 OXFORD ROAD 218816,"","","",2021-03-18T00:02:38.269+08:00
pid_1764,FAIRLODGE APARTMENTS,"",278551,110 HOLLAND ROAD 278551,"","","",2021-03-18T00:02:38.278+08:00
pid_1765,PTH BUILDING,"",388069,15 LORONG 29 GEYLANG 388069,"","","",2021-03-18T00:02:38.284+08:00
pid_1766,BISHAN 8,"",574045,63 BISHAN STREET 21 574045,"","","",2021-03-18T00:02:38.292+08:00
pid_1767,GENESIS,"",229847,170 BUKIT TIMAH ROAD 229847,"","","",2021-03-18T00:02:38.300+08:00
pid_1768,PALM GREEN,"",117621,481 PASIR PANJANG ROAD 117621,"","","",2021-03-18T00:02:38.306+08:00
pid_1769,SAM KIANG MANSION,"",238108,23 ST. THOMAS WALK 238108,"","","",2021-03-18T00:02:38.313+08:00
pid_1770,D'FOCUS APARTMENTS,"",438789,135 HAIG ROAD 438789,"","","",2021-03-18T00:02:38.320+08:00
pid_1771,THE PRINCETON,"",259313,2 EWE BOON ROAD 259313,"","","",2021-03-18T00:02:38.327+08:00
pid_1772,PINEVALE CONDOMINIUM,"",528823,2 TAMPINES STREET 73 528823,"","","",2021-03-18T00:02:38.334+08:00
pid_1773,New World Centre,"",209037,1 JALAN BERSEH 209037,"","","",2021-03-18T00:02:38.340+08:00
pid_1774,DUBLIN ROAD FLATS,"",239808,19D DUBLIN ROAD 239808,"","","",2021-03-18T00:02:38.348+08:00
pid_1775,HAZEL PARK CONDOMINIUM,"",678943,15 HAZEL PARK TERRACE 678943,"","","",2021-03-18T00:02:38.354+08:00
pid_1776,81 JOO CHIAT ROAD,"",427725,81 JOO CHIAT ROAD 427725,"","","",2021-03-18T00:02:38.359+08:00
pid_1777,FENARA COURT,"",428233,3 JALAN WAKAFF 428233,"","","",2021-03-18T00:02:38.366+08:00
pid_1778,ESTELLA GARDENS,"",509738,21 FLORA ROAD 509738,"","","",2021-03-18T00:02:38.372+08:00
pid_1779,SUNFLOWER VIEW,"",389162,30 LORONG 36 GEYLANG 389162,"","","",2021-03-18T00:02:38.380+08:00
pid_1780,TRELLIS TOWERS,"",319773,700 LORONG 1 TOA PAYOH 319773,"","","",2021-03-18T00:02:38.387+08:00
pid_1781,THOMSON 800,"",298144,800 THOMSON ROAD 298144,"","","",2021-03-18T00:02:38.393+08:00
pid_1782,EXCALIBUR CENTRE,"",408571,71 UBI CRESCENT 408571,"","","",2021-03-18T00:02:38.400+08:00
pid_1783,REGENTVILLE,"",538683,2 HOUGANG STREET 92 538683,"","","",2021-03-18T00:02:38.406+08:00
pid_1784,SARKIES MANSION,"",258128,9 SARKIES ROAD 258128,"","","",2021-03-18T00:02:38.413+08:00
pid_1785,KIM KEAT LODGE,"",328843,5 KIM KEAT ROAD 328843,"","","",2021-03-18T00:02:38.419+08:00
pid_1786,ECM BUILDING,"",387604,260 SIMS AVENUE 387604,"","","",2021-03-18T00:02:38.424+08:00
pid_1787,JEWEL OF BALMORAL,"",259865,7C BALMORAL PARK 259865,"","","",2021-03-18T00:02:38.432+08:00
pid_1788,CHELSEA GARDENS,"",257652,2 WALSHE ROAD 257652,"","","",2021-03-18T00:02:38.438+08:00
pid_1789,67 BOURNEMOUTH ROAD,"",439707,67A BOURNEMOUTH ROAD 439707,"","","",2021-03-18T00:02:38.445+08:00
pid_1790,MINTON RISE CONDOMINIUM,"",530150,150 LORONG AH SOO 530150,"","","",2021-03-18T00:02:38.452+08:00
pid_1791,THE BALMORAL SPRING,"",259888,3 BALMORAL CRESCENT 259888,"","","",2021-03-18T00:02:38.457+08:00
pid_1792,63 @ UBI,"",408937,63 UBI AVENUE 1 408937,"","","",2021-03-18T00:02:38.465+08:00
pid_1793,LA MAISON,"",308215,10 MOULMEIN RISE 308215,"","","",2021-03-18T00:02:38.472+08:00
pid_1794,CASAFINA,"",469336,211 BEDOK SOUTH AVENUE 1 469336,"","","",2021-03-18T00:02:38.479+08:00
pid_1795,SUNFLOWER MANSIONS,"",398489,17 LORONG 26 GEYLANG 398489,"","","",2021-03-18T00:02:38.485+08:00
pid_1796,JANSEN 28,"",548341,28 JANSEN ROAD 548341,"","","",2021-03-18T00:02:38.490+08:00
pid_1797,EVERGREEN PARK,"",538800,31 HOUGANG AVENUE 7 538800,"","","",2021-03-18T00:02:38.495+08:00
pid_1798,SIXTH AVENUE VILLE,"",276484,43 SIXTH AVENUE 276484,"","","",2021-03-18T00:02:38.500+08:00
pid_1799,HILLBROOKS CONDOMINIUM,"",669610,88 HILLVIEW AVENUE 669610,"","","",2021-03-18T00:02:38.506+08:00
pid_1800,Sunrise Gardens,"",806745,51 SUNRISE AVENUE 806745,"","","",2021-03-18T00:02:38.515+08:00
pid_1801,MONTROSA,"",669605,132B HILLVIEW AVENUE 669605,"","","",2021-03-18T00:02:38.522+08:00
pid_1802,OLEANAS RESIDENCE,"",239347,42 KIM YAM ROAD 239347,"","","",2021-03-18T00:02:38.531+08:00
pid_1803,CHINA SQUARE FOOD CENTRE,"",48441,51 TELOK AYER STREET 48441,"","","",2021-03-18T00:02:38.538+08:00
pid_1804,VILLA MARINA,"",457398,21 JALAN SEMPADAN 457398,"","","",2021-03-18T00:02:38.546+08:00
pid_1805,TRISTAR COMPLEX,"",423492,970 GEYLANG ROAD 423492,"","","",2021-03-18T00:02:38.554+08:00
pid_1806,ST. PATRICK'S GREEN,"",424167,49 ST. PATRICKS ROAD 424167,"","","",2021-03-18T00:02:38.561+08:00
pid_1807,ASPEN HEIGHTS,"",238307,261 RIVER VALLEY ROAD 238307,"","","",2021-03-18T00:02:38.570+08:00
pid_1808,BUKIT PANJANG PLAZA,"",677743,1 JELEBU ROAD 677743,"","","",2021-03-18T00:02:38.579+08:00
pid_1809,GRANGE 70,"",249574,70 GRANGE ROAD 249574,"","","",2021-03-18T00:02:38.587+08:00
pid_1810,LHK2 BUILDING,"",367996,76 PLAYFAIR ROAD 367996,"","","",2021-03-18T00:02:38.595+08:00
pid_1811,THE LEGACY,"",259750,455 BUKIT TIMAH ROAD 259750,"","","",2021-03-18T00:02:38.602+08:00
pid_1812,CHELSEA LODGE,"",437083,300 TANJONG KATONG ROAD 437083,"","","",2021-03-18T00:02:38.609+08:00
pid_1813,CELADON VIEW,"",507029,45 JALAN LOYANG BESAR 507029,"","","",2021-03-18T00:02:38.618+08:00
pid_1814,The Huntington,"",308095,190 MOULMEIN ROAD 308095,"","","",2021-03-18T00:02:38.624+08:00
pid_1815,SEASONS VIEW CONDOMINIUM,"",576149,5 PEMIMPIN DRIVE 576149,"","","",2021-03-18T00:02:38.632+08:00
pid_1816,MUTIARA VIEW,"",249191,11 JALAN MUTIARA 249191,"","","",2021-03-18T00:02:38.638+08:00
pid_1817,THE STERLING,"",596289,1003 BUKIT TIMAH ROAD 596289,"","","",2021-03-18T00:02:38.645+08:00
pid_1818,RIVER PLACE CONDOMINIUM,"",169658,60 HAVELOCK ROAD 169658,"","","",2021-03-18T00:02:38.651+08:00
pid_1819,THOMSON IMPERIAL COURT,"",574424,200 UPPER THOMSON ROAD 574424,"","","",2021-03-18T00:02:38.658+08:00
pid_1820,SUMMER GARDENS,"",486889,21 UPPER CHANGI ROAD EAST 486889,"","","",2021-03-18T00:02:38.667+08:00
pid_1821,THE SPRINGFIELD,"",486258,23 CHEMPAKA KUNING LINK 486258,"","","",2021-03-18T00:02:38.674+08:00
pid_1822,BALMORAL RESIDENCES,"",259905,12 BALMORAL CRESCENT 259905,"","","",2021-03-18T00:02:38.682+08:00
pid_1823,BIRMINGHAM MANSION,"",307682,130 THOMSON ROAD 307682,"","","",2021-03-18T00:02:38.688+08:00
pid_1824,GLENDALE PARK,"",669556,21 HILLVIEW AVENUE 669556,"","","",2021-03-18T00:02:38.694+08:00
pid_1825,HOLT RESIDENCES,"",249444,5 HOLT ROAD 249444,"","","",2021-03-18T00:02:38.702+08:00
pid_1826,MELINIA COURT,"",425354,56 LORONG M TELOK KURAU 425354,"","","",2021-03-18T00:02:38.708+08:00
pid_1827,THE FLORIDA,"",538804,70 HOUGANG AVENUE 7 538804,"","","",2021-03-18T00:02:38.715+08:00
pid_1828,PALM GARDENS,"",689047,2E HONG SAN WALK 689047,"","","",2021-03-18T00:02:38.721+08:00
pid_1829,ST. THOMAS VILLE,"",238118,38 ST. THOMAS WALK 238118,"","","",2021-03-18T00:02:38.728+08:00
pid_1830,AUTOMOBILE MEGAMART,"",408898,61 UBI AVENUE 2 408898,"","","",2021-03-18T00:02:38.735+08:00
pid_1831,BURLINGTON SQUARE,"",189649,175 BENCOOLEN STREET 189649,"","","",2021-03-18T00:02:38.742+08:00
pid_1832,SHUN LI INDUSTRIAL PARK,"",415985,101 KAKI BUKIT AVENUE 1 415985,"","","",2021-03-18T00:02:38.749+08:00
pid_1833,NUMBER ONE BUILDING,"",408563,1 UBI CRESCENT 408563,"","","",2021-03-18T00:02:38.755+08:00
pid_1834,ANGSANA @ 21,"",387757,21 LORONG TAHAR 387757,"","","",2021-03-18T00:02:38.762+08:00
pid_1835,KENTISH GREEN,"",218815,20 OXFORD ROAD 218815,"","","",2021-03-18T00:02:38.768+08:00
pid_1836,MOONSTONE VIEW,"",328496,31 MOONSTONE LANE 328496,"","","",2021-03-18T00:02:38.775+08:00
pid_1837,MARTINA MANSIONS,"",257854,315 BUKIT TIMAH ROAD 257854,"","","",2021-03-18T00:02:38.782+08:00
pid_1838,SERAYA BREEZE,"",437235,3 SERAYA ROAD 437235,"","","",2021-03-18T00:02:38.788+08:00
pid_1839,ROBIN REGALIA,"",258210,35 ROBIN ROAD 258210,"","","",2021-03-18T00:02:38.794+08:00
pid_1840,CROWN BUILDING,"",398753,37 LORONG 20 GEYLANG 398753,"","","",2021-03-18T00:02:38.801+08:00
pid_1841,GUILIN VIEW,"",659244,20 BUKIT BATOK STREET 52 659244,"","","",2021-03-18T00:02:38.807+08:00
pid_1842,D'MANOR,"",465674,13 TANAH MERAH KECHIL AVENUE 465674,"","","",2021-03-18T00:02:38.814+08:00
pid_1843,OVADA EIGHT,"",427071,127 KOON SENG ROAD 427071,"","","",2021-03-18T00:02:38.820+08:00
pid_1844,THE HILLSIDE,"",588195,341 UPPER BUKIT TIMAH ROAD 588195,"","","",2021-03-18T00:02:38.826+08:00
pid_1845,VILLA MARTIA,"",424808,11 MARTIA ROAD 424808,"","","",2021-03-18T00:02:38.833+08:00
pid_1846,WOODGROVE CONDOMINIUM,"",738207,2 WOODGROVE DRIVE 738207,"","","",2021-03-18T00:02:38.838+08:00
pid_1847,HERITAGE VIEW,"",138678,6 DOVER RISE 138678,"","","",2021-03-18T00:02:38.843+08:00
pid_1848,WALTON GARDEN,"",436824,5 WALTON ROAD 436824,"","","",2021-03-18T00:02:38.848+08:00
pid_1849,HIGH OAK CONDOMINIUM,"",596290,11 TOH TUCK ROAD 596290,"","","",2021-03-18T00:02:38.853+08:00
pid_1850,THE BENCOOLEN,"",189646,180 BENCOOLEN STREET 189646,"","","",2021-03-18T00:02:38.859+08:00
pid_1851,CLAREMONT,"",239569,161 KILLINEY ROAD 239569,"","","",2021-03-18T00:02:38.865+08:00
pid_1852,EMERALD EAST,"",436892,8D TANJONG RHU ROAD 436892,"","","",2021-03-18T00:02:38.871+08:00
pid_1853,SUNFLOWER COURT,"",399182,30 LORONG 6 GEYLANG 399182,"","","",2021-03-18T00:02:38.877+08:00
pid_1854,WINDERMERE,"",689093,20 CHOA CHU KANG STREET 64 689093,"","","",2021-03-18T00:02:38.882+08:00
pid_1855,EMERALD GARDEN,"",69415,33 CLUB STREET 69415,"","","",2021-03-18T00:02:38.887+08:00
pid_1856,BUTTERWORTH VIEW,"",439431,21 BUTTERWORTH LANE 439431,"","","",2021-03-18T00:02:38.893+08:00
pid_1857,NOVENA LODGE,"",308729,2 JALAN MERLIMAU 308729,"","","",2021-03-18T00:02:38.898+08:00
pid_1858,REGENT GROVE,"",689527,50 CHOA CHU KANG NORTH 7 689527,"","","",2021-03-18T00:02:38.904+08:00
pid_1859,UBI 55,"",408935,55 UBI AVENUE 1 408935,"","","",2021-03-18T00:02:38.910+08:00
pid_1860,THE RIVERVALE,"",545118,1 RIVERVALE LINK 545118,"","","",2021-03-18T00:02:38.915+08:00
pid_1861,SELETAR SPRINGS,"",798592,100 GERALD DRIVE 798592,"","","",2021-03-18T00:02:38.921+08:00
pid_1862,CHATEAU LE FAME,"",259345,51 EWE BOON ROAD 259345,"","","",2021-03-18T00:02:38.926+08:00
pid_1863,CASA EMERALD,"",398311,51 LORONG 32 GEYLANG 398311,"","","",2021-03-18T00:02:38.932+08:00
pid_1864,PARKWAY LODGE,"",427705,525 JOO CHIAT ROAD 427705,"","","",2021-03-18T00:02:38.937+08:00
pid_1865,MELROSE PARK,"",248903,91 KELLOCK ROAD 248903,"","","",2021-03-18T00:02:38.942+08:00
pid_1866,SUNSHINE PLAZA,"",189652,91 BENCOOLEN STREET 189652,"","","",2021-03-18T00:02:38.948+08:00
pid_1867,NEW COURT,"",329387,35 JALAN DUSUN 329387,"","","",2021-03-18T00:02:38.953+08:00
pid_1868,SHAW PLAZA-TWIN HEIGHTS,"",329779,350 BALESTIER ROAD 329779,"","","",2021-03-18T00:02:38.958+08:00
pid_1869,NO. 1 HOLT ROAD,"",249441,1 HOLT ROAD 249441,"","","",2021-03-18T00:02:38.964+08:00
pid_1870,THE TROPICA,"",529771,51 TAMPINES AVENUE 1 529771,"","","",2021-03-18T00:02:38.969+08:00
pid_1871,LAGUNA 88,"",486356,44 EASTWOOD ROAD 486356,"","","",2021-03-18T00:02:38.975+08:00
pid_1872,PAYA UBI INDUSTRIAL PARK,"",408933,51 UBI AVENUE 1 408933,"","","",2021-03-18T00:02:38.980+08:00
pid_1873,FLORAVALE CONDOMINIUM,"",648351,218 WESTWOOD AVENUE 648351,"","","",2021-03-18T00:02:38.985+08:00
pid_1874,TRADS BUILDING,"",218380,95 RANGOON ROAD 218380,"","","",2021-03-18T00:02:38.990+08:00
pid_1875,Grandlink Square,"",399847,511 GUILLEMARD ROAD 399847,"","","",2021-03-18T00:02:38.996+08:00
pid_1876,PARC STEVENS,"",257914,23 STEVENS DRIVE 257914,"","","",2021-03-18T00:02:39.001+08:00
pid_1877,NORTHOAKS CONDOMINIUM,"",738081,20 WOODLANDS CRESCENT 738081,"","","",2021-03-18T00:02:39.006+08:00
pid_1878,YEW MEI GREEN,"",689574,50 CHOA CHU KANG NORTH 6 689574,"","","",2021-03-18T00:02:39.011+08:00
pid_1879,GAMBIER COURT,"",239363,62 KIM YAM ROAD 239363,"","","",2021-03-18T00:02:39.017+08:00
pid_1880,NEW CENTURY,"",536199,6 NEW INDUSTRIAL ROAD 536199,"","","",2021-03-18T00:02:39.022+08:00
pid_1881,SUNFLOWER RESIDENCE,"",398305,45 LORONG 32 GEYLANG 398305,"","","",2021-03-18T00:02:39.027+08:00
pid_1882,FERNHILL COTTAGE,"",259141,62 FERNHILL ROAD 259141,"","","",2021-03-18T00:02:39.032+08:00
pid_1883,SPRING GARDENS,"",438769,141 HAIG ROAD 438769,"","","",2021-03-18T00:02:39.037+08:00
pid_1884,CENTRAL GROVE CONDOMINIUM,"",389779,3 GEYLANG EAST AVENUE 1 389779,"","","",2021-03-18T00:02:39.042+08:00
pid_1885,CAMELOT BY-THE-WATER,"",436928,110 TANJONG RHU ROAD 436928,"","","",2021-03-18T00:02:39.048+08:00
pid_1886,EUNOS TECH PARK,"",415979,60 KAKI BUKIT PLACE 415979,"","","",2021-03-18T00:02:39.053+08:00
pid_1887,UBI CENTRE,"",408936,57 UBI AVENUE 1 408936,"","","",2021-03-18T00:02:39.058+08:00
pid_1888,Management Corporation Strata Title No. 2618,"",545578,108 YIO CHU KANG ROAD 545578,"","","",2021-03-18T00:02:39.062+08:00
pid_1889,DE LENTE,"",278547,104 HOLLAND ROAD 278547,"","","",2021-03-18T00:02:39.068+08:00
pid_1890,CASA ROSA CONDOMINIUM,"",536443,35 LORONG ONG LYE 536443,"","","",2021-03-18T00:02:39.073+08:00
pid_1891,THE MAYFAIR,"",609477,1 JURONG EAST STREET 32 609477,"","","",2021-03-18T00:02:39.078+08:00
pid_1892,SUMMERDALE,"",649925,2 BOON LAY DRIVE 649925,"","","",2021-03-18T00:02:39.084+08:00
pid_1893,CHOON MOEY MANSIONS,"",388034,36 LORONG 31 GEYLANG 388034,"","","",2021-03-18T00:02:39.090+08:00
pid_1894,CANBERLIN LODGE,"",399221,69 LORONG 6 GEYLANG 399221,"","","",2021-03-18T00:02:39.095+08:00
pid_1895,WATERFRONT VIEW,"",470732,731 BEDOK RESERVOIR ROAD 470732,"","","",2021-03-18T00:02:39.100+08:00
pid_1896,CANBERLIN APARTMENTS,"",398887,60 LORONG 16 GEYLANG 398887,"","","",2021-03-18T00:02:39.105+08:00
pid_1897,THE TREVOSE,"",298090,56 TREVOSE CRESCENT 298090,"","","",2021-03-18T00:02:39.111+08:00
pid_1898,EMPIRE TECHNOCENTRE,"",417819,30 KAKI BUKIT ROAD 3 417819,"","","",2021-03-18T00:02:39.116+08:00
pid_1899,RANGOON VIEW,"",218460,223 RANGOON ROAD 218460,"","","",2021-03-18T00:02:39.121+08:00
pid_1900,HOMEY GARDENS,"",425283,4 LORONG M TELOK KURAU 425283,"","","",2021-03-18T00:02:39.126+08:00
pid_1901,TANGLIN VIEW,"",159012,150 PRINCE CHARLES CRESCENT 159012,"","","",2021-03-18T00:02:39.132+08:00
pid_1902,CENTRAL PLAZA & TIONG BAHRU PLAZA,"",168730,302 TIONG BAHRU ROAD 168730,"","","",2021-03-18T00:02:39.137+08:00
pid_1903,BALLOTA PARK CONDOMINIUM,"",507080,152 MARIAM WAY 507080,"","","",2021-03-18T00:02:39.142+08:00
pid_1904,WILKIE VALE,"",228067,64 WILKIE ROAD 228067,"","","",2021-03-18T00:02:39.147+08:00
pid_1905,SOPHIA VIEW,"",228173,108 SOPHIA ROAD 228173,"","","",2021-03-18T00:02:39.152+08:00
pid_1906,CASA SARINA,"",416729,101 LORONG SARINA 416729,"","","",2021-03-18T00:02:39.157+08:00
pid_1907,WOODSVALE CONDOMINIUM,"",738089,17 WOODLANDS DRIVE 72 738089,"","","",2021-03-18T00:02:39.163+08:00
pid_1908,ARDMORE PARK,"",259957,11 ARDMORE PARK 259957,"","","",2021-03-18T00:02:39.169+08:00
pid_1909,SYH LOGISTICS BUILDING,"",349327,68 KALLANG PUDDING ROAD 349327,"","","",2021-03-18T00:02:39.174+08:00
pid_1910,FABER CREST CONDOMINIUM,"",129200,50N FABER HEIGHTS 129200,"","","",2021-03-18T00:02:39.180+08:00
pid_1911,WINTECH CENTRE,"",408726,6 UBI ROAD 1 408726,"","","",2021-03-18T00:02:39.186+08:00
pid_1912,YISHUN SAPPHIRE,"",768433,40 CANBERRA DRIVE 768433,"","","",2021-03-18T00:02:39.191+08:00
pid_1913,AVARI CENTRE,"",389685,683 GEYLANG ROAD 389685,"","","",2021-03-18T00:02:39.196+08:00
pid_1914,DUNMAN PLACE,"",439204,515 DUNMAN ROAD 439204,"","","",2021-03-18T00:02:39.202+08:00
pid_1915,COSY LODGE,"",388029,29 LORONG 31 GEYLANG 388029,"","","",2021-03-18T00:02:39.207+08:00
pid_1916,SONG LANG GREEN,"",426983,48 KOON SENG ROAD 426983,"","","",2021-03-18T00:02:39.212+08:00
pid_1917,SOPHIA 98,"",228165,98 SOPHIA ROAD 228165,"","","",2021-03-18T00:02:39.217+08:00
pid_1918,CHOON KIM HOUSE,"",534649,780 UPPER SERANGOON ROAD 534649,"","","",2021-03-18T00:02:39.223+08:00
pid_1919,SUMMERHILL,"",596229,50/56 HUME AVENUE 596229,"","","",2021-03-18T00:02:39.228+08:00
pid_1920,WHARTON VALE,"",58698,68 SOPHIA ROAD 58698,"","","",2021-03-18T00:02:39.233+08:00
pid_1921,BIZTECH CENTRE,"",389842,627A ALJUNIED ROAD 389842,"","","",2021-03-18T00:02:39.238+08:00
pid_1922,HWA YEW INDUSTRIAL BUILDING,"",729934,17 MANDAI ESTATE 729934,"","","",2021-03-18T00:02:39.243+08:00
pid_1923,PARC REGENCY,"",118652,315 PASIR PANJANG ROAD 118652,"","","",2021-03-18T00:02:39.249+08:00
pid_1924,ST. MARTIN RESIDENCE,"",257989,2 ST. MARTINS DRIVE 257989,"","","",2021-03-18T00:02:39.254+08:00
pid_1925,THE CLEARWATER,"",479232,2 BEDOK RESERVOIR VIEW 479232,"","","",2021-03-18T00:02:39.259+08:00
pid_1926,SELETARIS CONDOMINIUM,"",757706,501 SEMBAWANG ROAD 757706,"","","",2021-03-18T00:02:39.265+08:00
pid_1927,GEYLANG HERITAGE,"",398231,30 LORONG 34 GEYLANG 398231,"","","",2021-03-18T00:02:39.270+08:00
pid_1928,THE EQUATORIAL,"",257872,151 STEVENS ROAD 257872,"","","",2021-03-18T00:02:39.275+08:00
pid_1929,AQUARIUS BY THE PARK,"",478926,1 BEDOK RESERVOIR VIEW 478926,"","","",2021-03-18T00:02:39.280+08:00
pid_1930,JERSEY LODGE,"",423491,150 LORONG J TELOK KURAU 423491,"","","",2021-03-18T00:02:39.286+08:00
pid_1931,YISHUN EMERALD,"",768427,24 CANBERRA DRIVE 768427,"","","",2021-03-18T00:02:39.291+08:00
