src,dst,relationship
rid_960,rid_532,close_contact
rid_960,rid_467,close_contact
rid_960,rid_597,close_contact
rid_960,rid_456,close_contact
rid_960,rid_607,close_contact
rid_960,rid_518,close_contact
rid_960,rid_565,close_contact
rid_960,rid_458,close_contact
rid_960,rid_452,close_contact
rid_960,rid_77,close_contact
rid_960,rid_874,close_contact
rid_960,rid_417,close_contact
rid_960,rid_671,close_contact
rid_960,rid_369,close_contact
rid_960,rid_726,close_contact
rid_960,rid_309,close_contact
rid_960,rid_997,close_contact
rid_960,rid_116,close_contact
rid_960,rid_465,close_contact
rid_960,rid_616,close_contact
rid_960,rid_421,close_contact
rid_960,rid_520,close_contact
rid_57,rid_797,close_contact
rid_57,rid_565,close_contact
rid_57,rid_747,close_contact
rid_57,rid_29,close_contact
rid_392,rid_909,close_contact
rid_392,rid_281,close_contact
rid_392,rid_991,close_contact
rid_392,rid_194,close_contact
rid_124,rid_894,close_contact
rid_124,rid_762,close_contact
rid_124,rid_203,close_contact
rid_124,rid_233,close_contact
rid_124,rid_95,close_contact
rid_124,rid_51,close_contact
rid_124,rid_83,close_contact
rid_124,rid_512,close_contact
rid_124,rid_78,close_contact
rid_124,rid_270,close_contact
rid_124,rid_556,close_contact
rid_124,rid_929,close_contact
rid_124,rid_123,close_contact
rid_124,rid_321,close_contact
rid_124,rid_722,close_contact
rid_124,rid_616,close_contact
rid_124,rid_994,close_contact
rid_124,rid_754,close_contact
rid_124,rid_430,close_contact
rid_124,rid_329,close_contact
rid_124,rid_185,close_contact
rid_91,rid_475,close_contact
rid_91,rid_983,close_contact
rid_760,rid_651,close_contact
rid_760,rid_970,close_contact
rid_760,rid_274,close_contact
rid_760,rid_207,close_contact
rid_760,rid_399,close_contact
rid_760,rid_836,close_contact
rid_760,rid_621,close_contact
rid_760,rid_438,close_contact
rid_760,rid_21,close_contact
rid_760,rid_163,close_contact
rid_760,rid_206,close_contact
rid_760,rid_202,close_contact
rid_760,rid_808,close_contact
rid_760,rid_352,close_contact
rid_760,rid_524,close_contact
rid_760,rid_286,close_contact
rid_760,rid_751,close_contact
rid_760,rid_280,close_contact
rid_760,rid_966,close_contact
rid_760,rid_165,close_contact
rid_760,rid_967,close_contact
rid_760,rid_216,close_contact
rid_760,rid_557,close_contact
rid_760,rid_884,close_contact
rid_760,rid_38,close_contact
rid_760,rid_844,close_contact
rid_760,rid_561,close_contact
rid_760,rid_842,close_contact
rid_760,rid_518,close_contact
rid_760,rid_997,close_contact
rid_760,rid_703,close_contact
rid_760,rid_86,close_contact
rid_443,rid_654,close_contact
rid_443,rid_969,close_contact
rid_443,rid_915,close_contact
rid_443,rid_368,close_contact
rid_443,rid_911,close_contact
rid_443,rid_675,close_contact
rid_443,rid_840,close_contact
rid_443,rid_290,close_contact
rid_443,rid_390,close_contact
rid_443,rid_295,close_contact
rid_443,rid_358,close_contact
rid_443,rid_579,close_contact
rid_443,rid_823,close_contact
rid_443,rid_515,close_contact
rid_443,rid_129,close_contact
rid_443,rid_854,close_contact
rid_443,rid_371,close_contact
rid_443,rid_209,close_contact
rid_443,rid_414,close_contact
rid_443,rid_315,close_contact
rid_443,rid_957,close_contact
rid_813,rid_208,close_contact
rid_813,rid_296,close_contact
rid_813,rid_96,close_contact
rid_813,rid_418,close_contact
rid_813,rid_742,close_contact
rid_813,rid_312,close_contact
rid_813,rid_711,close_contact
rid_813,rid_378,close_contact
rid_813,rid_341,close_contact
rid_813,rid_250,close_contact
rid_813,rid_428,close_contact
rid_813,rid_646,close_contact
rid_813,rid_601,close_contact
rid_813,rid_682,close_contact
rid_813,rid_453,close_contact
rid_813,rid_651,close_contact
rid_813,rid_513,close_contact
rid_813,rid_802,close_contact
rid_813,rid_245,close_contact
rid_813,rid_648,close_contact
rid_813,rid_950,close_contact
rid_813,rid_735,close_contact
rid_813,rid_65,close_contact
rid_813,rid_809,close_contact
rid_813,rid_92,close_contact
rid_813,rid_599,close_contact
rid_813,rid_953,close_contact
rid_813,rid_262,close_contact
rid_813,rid_599,close_contact
rid_813,rid_780,close_contact
rid_813,rid_468,close_contact
rid_813,rid_981,close_contact
rid_813,rid_379,close_contact
rid_813,rid_595,close_contact
rid_813,rid_36,close_contact
rid_978,rid_125,close_contact
rid_978,rid_600,close_contact
rid_978,rid_448,close_contact
rid_978,rid_568,close_contact
rid_978,rid_549,close_contact
rid_978,rid_160,close_contact
rid_978,rid_42,close_contact
rid_978,rid_908,close_contact
rid_978,rid_697,close_contact
rid_978,rid_417,close_contact
rid_978,rid_734,close_contact
rid_978,rid_588,close_contact
rid_978,rid_236,close_contact
rid_978,rid_776,close_contact
rid_978,rid_10,close_contact
rid_978,rid_905,close_contact
rid_978,rid_981,close_contact
rid_978,rid_956,close_contact
rid_978,rid_310,close_contact
rid_978,rid_663,close_contact
rid_978,rid_99,close_contact
rid_978,rid_464,close_contact
rid_978,rid_940,close_contact
rid_978,rid_637,close_contact
rid_978,rid_603,close_contact
rid_978,rid_751,close_contact
rid_978,rid_361,close_contact
rid_978,rid_161,close_contact
rid_978,rid_546,close_contact
rid_978,rid_211,close_contact
rid_978,rid_369,close_contact
rid_978,rid_71,close_contact
rid_978,rid_984,close_contact
rid_978,rid_696,close_contact
rid_240,rid_931,close_contact
rid_240,rid_26,close_contact
rid_240,rid_318,close_contact
rid_240,rid_907,close_contact
rid_240,rid_428,close_contact
rid_240,rid_429,close_contact
rid_240,rid_399,close_contact
rid_240,rid_657,close_contact
rid_758,rid_788,close_contact
rid_758,rid_859,close_contact
rid_758,rid_996,close_contact
rid_758,rid_685,close_contact
rid_758,rid_742,close_contact
rid_758,rid_591,close_contact
rid_758,rid_840,close_contact
rid_758,rid_686,close_contact
rid_758,rid_476,close_contact
rid_758,rid_197,close_contact
rid_758,rid_422,close_contact
rid_758,rid_897,close_contact
rid_758,rid_934,close_contact
rid_758,rid_80,close_contact
rid_758,rid_557,close_contact
rid_758,rid_349,close_contact
rid_758,rid_953,close_contact
rid_758,rid_216,close_contact
rid_758,rid_532,close_contact
rid_758,rid_467,close_contact
rid_758,rid_597,close_contact
rid_758,rid_456,close_contact
rid_758,rid_607,close_contact
rid_758,rid_518,close_contact
rid_758,rid_565,close_contact
rid_758,rid_458,close_contact
rid_758,rid_452,close_contact
rid_758,rid_77,close_contact
rid_758,rid_417,close_contact
rid_758,rid_671,close_contact
rid_758,rid_369,close_contact
rid_758,rid_726,close_contact
rid_758,rid_309,close_contact
rid_758,rid_997,close_contact
rid_758,rid_116,close_contact
rid_758,rid_465,close_contact
rid_758,rid_616,close_contact
rid_758,rid_421,close_contact
rid_758,rid_520,close_contact
rid_998,rid_763,close_contact
rid_998,rid_288,close_contact
rid_998,rid_367,close_contact
rid_998,rid_968,close_contact
rid_998,rid_481,close_contact
rid_998,rid_69,close_contact
rid_998,rid_360,close_contact
rid_998,rid_681,close_contact
rid_998,rid_146,close_contact
rid_998,rid_627,close_contact
rid_998,rid_438,close_contact
rid_998,rid_800,close_contact
rid_998,rid_278,close_contact
rid_998,rid_626,close_contact
rid_998,rid_649,close_contact
rid_998,rid_242,close_contact
rid_998,rid_488,close_contact
rid_998,rid_542,close_contact
rid_998,rid_960,close_contact
rid_998,rid_689,close_contact
rid_998,rid_516,close_contact
rid_998,rid_824,close_contact
rid_998,rid_996,close_contact
rid_998,rid_769,close_contact
rid_998,rid_854,close_contact
rid_998,rid_54,close_contact
rid_998,rid_892,close_contact
rid_998,rid_749,close_contact
rid_998,rid_644,close_contact
rid_998,rid_206,close_contact
rid_998,rid_724,close_contact
rid_998,rid_563,close_contact
rid_998,rid_854,close_contact
rid_196,rid_931,close_contact
rid_196,rid_687,close_contact
rid_196,rid_26,close_contact
rid_196,rid_283,close_contact
rid_196,rid_318,close_contact
rid_196,rid_907,close_contact
rid_196,rid_428,close_contact
rid_196,rid_429,close_contact
rid_196,rid_493,close_contact
rid_196,rid_399,close_contact
rid_196,rid_657,close_contact
rid_268,rid_583,close_contact
rid_268,rid_856,close_contact
rid_268,rid_847,close_contact
rid_268,rid_115,close_contact
rid_268,rid_240,close_contact
rid_268,rid_616,close_contact
rid_268,rid_643,close_contact
rid_268,rid_644,close_contact
rid_268,rid_196,close_contact
rid_268,rid_470,close_contact
rid_268,rid_156,close_contact
rid_268,rid_178,close_contact
rid_268,rid_994,close_contact
rid_268,rid_253,close_contact
rid_268,rid_242,close_contact
rid_974,rid_483,close_contact
rid_974,rid_206,close_contact
rid_974,rid_87,close_contact
rid_974,rid_581,close_contact
rid_974,rid_341,close_contact
rid_974,rid_346,close_contact
rid_974,rid_459,close_contact
rid_974,rid_821,close_contact
rid_974,rid_221,close_contact
rid_157,rid_146,close_contact
rid_157,rid_475,close_contact
rid_157,rid_310,close_contact
rid_157,rid_554,close_contact
rid_157,rid_983,close_contact
rid_157,rid_128,close_contact
rid_157,rid_206,close_contact
rid_157,rid_753,close_contact
rid_157,rid_240,close_contact
rid_157,rid_415,close_contact
rid_157,rid_588,close_contact
rid_157,rid_176,close_contact
rid_157,rid_547,close_contact
rid_157,rid_342,close_contact
rid_169,rid_109,close_contact
rid_169,rid_134,close_contact
rid_169,rid_131,close_contact
rid_169,rid_337,close_contact
rid_169,rid_373,close_contact
rid_169,rid_634,close_contact
rid_169,rid_777,close_contact
rid_169,rid_505,close_contact
rid_169,rid_579,close_contact
rid_169,rid_675,close_contact
rid_169,rid_341,close_contact
rid_169,rid_510,close_contact
rid_169,rid_18,close_contact
rid_169,rid_422,close_contact
rid_169,rid_985,close_contact
rid_169,rid_271,close_contact
rid_169,rid_849,close_contact
rid_169,rid_826,close_contact
rid_169,rid_954,close_contact
rid_169,rid_869,close_contact
rid_169,rid_570,close_contact
rid_169,rid_647,close_contact
rid_169,rid_585,close_contact
rid_169,rid_21,close_contact
rid_169,rid_994,close_contact
rid_169,rid_224,close_contact
rid_169,rid_932,close_contact
rid_169,rid_467,close_contact
rid_169,rid_782,close_contact
rid_169,rid_435,close_contact
rid_169,rid_144,close_contact
rid_169,rid_56,close_contact
rid_169,rid_533,close_contact
rid_169,rid_819,close_contact
rid_169,rid_784,close_contact
rid_169,rid_616,close_contact
rid_169,rid_504,close_contact
rid_169,rid_574,close_contact
rid_169,rid_363,close_contact
rid_621,rid_722,close_contact
rid_621,rid_829,close_contact
rid_621,rid_566,close_contact
rid_621,rid_36,close_contact
rid_621,rid_870,close_contact
rid_621,rid_278,close_contact
rid_621,rid_372,close_contact
rid_621,rid_703,close_contact
rid_621,rid_805,close_contact
rid_621,rid_153,close_contact
rid_621,rid_900,close_contact
rid_621,rid_967,close_contact
rid_621,rid_976,close_contact
rid_621,rid_797,close_contact
rid_621,rid_707,close_contact
rid_621,rid_685,close_contact
rid_621,rid_541,close_contact
rid_621,rid_565,close_contact
rid_621,rid_581,close_contact
rid_621,rid_708,close_contact
rid_621,rid_747,close_contact
rid_621,rid_782,close_contact
rid_621,rid_375,close_contact
rid_621,rid_530,close_contact
rid_621,rid_782,close_contact
rid_621,rid_451,close_contact
rid_621,rid_291,close_contact
rid_621,rid_424,close_contact
rid_621,rid_994,close_contact
rid_621,rid_29,close_contact
rid_621,rid_37,close_contact
rid_621,rid_814,close_contact
rid_621,rid_724,close_contact
rid_621,rid_726,close_contact
rid_36,rid_397,close_contact
rid_36,rid_100,close_contact
rid_36,rid_190,close_contact
rid_36,rid_402,close_contact
rid_36,rid_404,close_contact
rid_36,rid_193,close_contact
rid_36,rid_168,close_contact
rid_36,rid_626,close_contact
rid_36,rid_896,close_contact
rid_36,rid_730,close_contact
rid_36,rid_913,close_contact
rid_36,rid_788,close_contact
rid_36,rid_599,close_contact
rid_36,rid_211,close_contact
rid_36,rid_457,close_contact
rid_36,rid_269,close_contact
rid_36,rid_47,close_contact
rid_36,rid_446,close_contact
rid_36,rid_913,close_contact
rid_36,rid_293,close_contact
rid_36,rid_173,close_contact
rid_36,rid_83,close_contact
rid_36,rid_179,close_contact
rid_36,rid_703,close_contact
rid_36,rid_515,close_contact
rid_36,rid_29,close_contact
rid_36,rid_849,close_contact
rid_36,rid_704,close_contact
rid_36,rid_222,close_contact
rid_36,rid_477,close_contact
rid_36,rid_389,close_contact
rid_36,rid_17,close_contact
rid_36,rid_593,close_contact
rid_36,rid_629,close_contact
rid_36,rid_436,close_contact
rid_36,rid_302,close_contact
rid_36,rid_880,close_contact
rid_36,rid_653,close_contact
rid_36,rid_533,close_contact
rid_36,rid_541,close_contact
rid_36,rid_333,close_contact
rid_36,rid_162,close_contact
rid_36,rid_615,close_contact
rid_146,rid_475,close_contact
rid_146,rid_310,close_contact
rid_146,rid_554,close_contact
rid_146,rid_983,close_contact
rid_146,rid_128,close_contact
rid_146,rid_206,close_contact
rid_146,rid_753,close_contact
rid_146,rid_240,close_contact
rid_146,rid_415,close_contact
rid_146,rid_588,close_contact
rid_146,rid_176,close_contact
rid_146,rid_547,close_contact
rid_146,rid_342,close_contact
rid_469,rid_934,close_contact
rid_469,rid_721,close_contact
rid_469,rid_394,close_contact
rid_469,rid_820,close_contact
rid_469,rid_818,close_contact
rid_469,rid_906,close_contact
rid_469,rid_216,close_contact
rid_469,rid_870,close_contact
rid_469,rid_659,close_contact
rid_469,rid_636,close_contact
rid_469,rid_869,close_contact
rid_469,rid_877,close_contact
rid_469,rid_897,close_contact
rid_469,rid_53,close_contact
rid_469,rid_162,close_contact
rid_469,rid_727,close_contact
rid_469,rid_238,close_contact
rid_469,rid_743,close_contact
rid_469,rid_999,close_contact
rid_469,rid_600,close_contact
rid_469,rid_662,close_contact
rid_469,rid_158,close_contact
rid_469,rid_11,close_contact
rid_469,rid_630,close_contact
rid_469,rid_468,close_contact
rid_469,rid_22,close_contact
rid_469,rid_603,close_contact
rid_469,rid_748,close_contact
rid_469,rid_703,close_contact
rid_469,rid_625,close_contact
rid_469,rid_799,close_contact
rid_469,rid_265,close_contact
rid_469,rid_383,close_contact
rid_469,rid_740,close_contact
rid_469,rid_142,close_contact
rid_469,rid_683,close_contact
rid_469,rid_495,close_contact
rid_469,rid_902,close_contact
rid_469,rid_685,close_contact
rid_469,rid_805,close_contact
rid_469,rid_656,close_contact
rid_469,rid_216,close_contact
rid_469,rid_54,close_contact
rid_469,rid_319,close_contact
rid_469,rid_75,close_contact
rid_469,rid_231,close_contact
rid_469,rid_111,close_contact
rid_469,rid_180,close_contact
rid_931,rid_26,close_contact
rid_931,rid_318,close_contact
rid_931,rid_907,close_contact
rid_931,rid_428,close_contact
rid_931,rid_429,close_contact
rid_931,rid_399,close_contact
rid_931,rid_657,close_contact
rid_313,rid_409,close_contact
rid_313,rid_71,close_contact
rid_313,rid_968,close_contact
rid_313,rid_74,close_contact
rid_313,rid_924,close_contact
rid_313,rid_840,close_contact
rid_313,rid_490,close_contact
rid_313,rid_374,close_contact
rid_313,rid_952,close_contact
rid_313,rid_743,close_contact
rid_313,rid_375,close_contact
rid_313,rid_208,close_contact
rid_313,rid_777,close_contact
rid_313,rid_539,close_contact
rid_313,rid_353,close_contact
rid_313,rid_859,close_contact
rid_313,rid_644,close_contact
rid_313,rid_726,close_contact
rid_313,rid_75,close_contact
rid_313,rid_347,close_contact
rid_313,rid_904,close_contact
rid_313,rid_772,close_contact
rid_313,rid_995,close_contact
rid_313,rid_951,close_contact
rid_313,rid_297,close_contact
rid_313,rid_94,close_contact
rid_313,rid_250,close_contact
rid_313,rid_620,close_contact
rid_313,rid_681,close_contact
rid_313,rid_727,close_contact
rid_313,rid_171,close_contact
rid_313,rid_75,close_contact
rid_313,rid_359,close_contact
rid_313,rid_683,close_contact
rid_313,rid_880,close_contact
rid_313,rid_499,close_contact
rid_313,rid_298,close_contact
rid_313,rid_447,close_contact
rid_313,rid_48,close_contact
rid_313,rid_325,close_contact
rid_313,rid_97,close_contact
rid_313,rid_138,close_contact
rid_313,rid_419,close_contact
rid_313,rid_55,close_contact
rid_313,rid_803,close_contact
rid_313,rid_762,close_contact
rid_313,rid_458,close_contact
rid_313,rid_664,close_contact
rid_313,rid_567,close_contact
rid_313,rid_678,close_contact
rid_313,rid_974,close_contact
rid_313,rid_262,close_contact
rid_313,rid_86,close_contact
rid_313,rid_963,close_contact
rid_313,rid_173,close_contact
rid_313,rid_881,close_contact
rid_313,rid_534,close_contact
rid_18,rid_883,close_contact
rid_18,rid_591,close_contact
rid_18,rid_514,close_contact
rid_18,rid_835,close_contact
rid_18,rid_383,close_contact
rid_18,rid_502,close_contact
rid_18,rid_358,close_contact
rid_18,rid_919,close_contact
rid_18,rid_897,close_contact
rid_18,rid_948,close_contact
rid_18,rid_74,close_contact
rid_18,rid_191,close_contact
rid_18,rid_85,close_contact
rid_18,rid_716,close_contact
rid_18,rid_118,close_contact
rid_18,rid_580,close_contact
rid_18,rid_168,close_contact
rid_18,rid_141,close_contact
rid_18,rid_898,close_contact
rid_18,rid_697,close_contact
rid_494,rid_94,close_contact
rid_649,rid_788,close_contact
rid_649,rid_749,close_contact
rid_649,rid_129,close_contact
rid_649,rid_357,close_contact
rid_649,rid_647,close_contact
rid_649,rid_585,close_contact
rid_649,rid_356,close_contact
rid_649,rid_976,close_contact
rid_649,rid_81,close_contact
rid_649,rid_778,close_contact
rid_649,rid_661,close_contact
rid_649,rid_225,close_contact
rid_649,rid_12,close_contact
rid_649,rid_592,close_contact
rid_649,rid_672,close_contact
rid_649,rid_493,close_contact
rid_649,rid_242,close_contact
rid_649,rid_77,close_contact
rid_649,rid_121,close_contact
rid_649,rid_489,close_contact
rid_649,rid_171,close_contact
rid_649,rid_671,close_contact
rid_649,rid_373,close_contact
rid_649,rid_455,close_contact
rid_649,rid_594,close_contact
rid_649,rid_686,close_contact
rid_649,rid_72,close_contact
rid_649,rid_372,close_contact
rid_649,rid_519,close_contact
rid_649,rid_433,close_contact
rid_649,rid_608,close_contact
rid_649,rid_102,close_contact
rid_649,rid_221,close_contact
rid_649,rid_73,close_contact
rid_649,rid_533,close_contact
rid_649,rid_806,close_contact
rid_649,rid_516,close_contact
rid_649,rid_68,close_contact
rid_649,rid_927,close_contact
rid_649,rid_289,close_contact
rid_649,rid_388,close_contact
rid_634,rid_609,close_contact
rid_634,rid_988,close_contact
rid_634,rid_41,close_contact
rid_634,rid_497,close_contact
rid_634,rid_372,close_contact
rid_634,rid_20,close_contact
rid_634,rid_802,close_contact
rid_634,rid_326,close_contact
rid_634,rid_569,close_contact
rid_634,rid_226,close_contact
rid_634,rid_914,close_contact
rid_634,rid_44,close_contact
rid_634,rid_768,close_contact
rid_634,rid_875,close_contact
rid_634,rid_819,close_contact
rid_634,rid_602,close_contact
rid_634,rid_640,close_contact
rid_634,rid_54,close_contact
rid_634,rid_180,close_contact
rid_634,rid_23,close_contact
rid_634,rid_759,close_contact
rid_634,rid_204,close_contact
rid_634,rid_566,close_contact
rid_634,rid_31,close_contact
rid_634,rid_87,close_contact
rid_634,rid_228,close_contact
rid_634,rid_94,close_contact
rid_634,rid_829,close_contact
rid_634,rid_300,close_contact
rid_634,rid_717,close_contact
rid_634,rid_924,close_contact
rid_634,rid_420,close_contact
rid_634,rid_242,close_contact
rid_634,rid_759,close_contact
rid_634,rid_612,close_contact
rid_634,rid_656,close_contact
rid_634,rid_10,close_contact
rid_634,rid_161,close_contact
rid_634,rid_314,close_contact
rid_634,rid_596,close_contact
rid_634,rid_237,close_contact
rid_634,rid_231,close_contact
rid_634,rid_583,close_contact
rid_634,rid_23,close_contact
rid_634,rid_674,close_contact
rid_634,rid_647,close_contact
rid_634,rid_252,close_contact
rid_634,rid_788,close_contact
rid_634,rid_734,close_contact
rid_634,rid_838,close_contact
rid_634,rid_130,close_contact
rid_634,rid_701,close_contact
rid_634,rid_133,close_contact
rid_975,rid_518,close_contact
rid_975,rid_909,close_contact
rid_975,rid_53,close_contact
rid_975,rid_769,close_contact
rid_975,rid_670,close_contact
rid_975,rid_281,close_contact
rid_975,rid_635,close_contact
rid_975,rid_621,close_contact
rid_975,rid_817,close_contact
rid_975,rid_521,close_contact
rid_975,rid_563,close_contact
rid_975,rid_788,close_contact
rid_975,rid_694,close_contact
rid_975,rid_76,close_contact
rid_975,rid_794,close_contact
rid_975,rid_567,close_contact
rid_975,rid_509,close_contact
rid_975,rid_459,close_contact
rid_975,rid_821,close_contact
rid_975,rid_991,close_contact
rid_975,rid_802,close_contact
rid_975,rid_737,close_contact
rid_975,rid_301,close_contact
rid_975,rid_267,close_contact
rid_975,rid_208,close_contact
rid_975,rid_963,close_contact
rid_975,rid_157,close_contact
rid_975,rid_241,close_contact
rid_975,rid_194,close_contact
rid_975,rid_178,close_contact
rid_975,rid_700,close_contact
rid_975,rid_799,close_contact
rid_975,rid_465,close_contact
rid_975,rid_873,close_contact
rid_975,rid_381,close_contact
rid_975,rid_509,close_contact
rid_975,rid_350,close_contact
rid_975,rid_417,close_contact
rid_975,rid_630,close_contact
rid_975,rid_833,close_contact
rid_975,rid_48,close_contact
rid_975,rid_865,close_contact
rid_975,rid_871,close_contact
rid_975,rid_556,close_contact
rid_975,rid_210,close_contact
rid_975,rid_59,close_contact
rid_975,rid_524,close_contact
rid_975,rid_224,close_contact
rid_975,rid_806,close_contact
rid_975,rid_549,close_contact
rid_975,rid_169,close_contact
rid_975,rid_317,close_contact
rid_975,rid_590,close_contact
rid_975,rid_82,close_contact
rid_975,rid_615,close_contact
rid_975,rid_309,close_contact
rid_975,rid_48,close_contact
rid_975,rid_915,close_contact
rid_975,rid_239,close_contact
rid_975,rid_846,close_contact
rid_975,rid_863,close_contact
rid_975,rid_863,close_contact
rid_975,rid_239,close_contact
rid_975,rid_707,close_contact
rid_975,rid_164,close_contact
rid_975,rid_519,close_contact
rid_975,rid_137,close_contact
rid_975,rid_484,close_contact
rid_975,rid_387,close_contact
rid_975,rid_139,close_contact
rid_975,rid_134,close_contact
rid_975,rid_842,close_contact
rid_975,rid_682,close_contact
rid_975,rid_170,close_contact
rid_975,rid_454,close_contact
rid_407,rid_687,close_contact
rid_407,rid_26,close_contact
rid_407,rid_283,close_contact
rid_407,rid_318,close_contact
rid_407,rid_907,close_contact
rid_407,rid_428,close_contact
rid_407,rid_119,close_contact
rid_407,rid_429,close_contact
rid_407,rid_493,close_contact
rid_407,rid_399,close_contact
rid_407,rid_657,close_contact
rid_788,rid_859,close_contact
rid_788,rid_742,close_contact
rid_788,rid_840,close_contact
rid_788,rid_686,close_contact
rid_788,rid_476,close_contact
rid_788,rid_197,close_contact
rid_788,rid_422,close_contact
rid_788,rid_897,close_contact
rid_788,rid_934,close_contact
rid_788,rid_80,close_contact
rid_788,rid_349,close_contact
rid_788,rid_216,close_contact
rid_788,rid_456,close_contact
rid_788,rid_452,close_contact
rid_788,rid_77,close_contact
rid_788,rid_309,close_contact
rid_788,rid_997,close_contact
rid_788,rid_616,close_contact
rid_788,rid_421,close_contact
rid_788,rid_520,close_contact
rid_771,rid_953,close_contact
rid_771,rid_323,close_contact
rid_771,rid_704,close_contact
rid_771,rid_634,close_contact
rid_771,rid_288,close_contact
rid_771,rid_389,close_contact
rid_771,rid_188,close_contact
rid_771,rid_360,close_contact
rid_771,rid_284,close_contact
rid_771,rid_177,close_contact
rid_771,rid_94,close_contact
rid_771,rid_591,close_contact
rid_771,rid_532,close_contact
rid_771,rid_441,close_contact
rid_771,rid_971,close_contact
rid_771,rid_294,close_contact
rid_771,rid_990,close_contact
rid_771,rid_434,close_contact
rid_771,rid_706,close_contact
rid_771,rid_250,close_contact
rid_771,rid_712,close_contact
rid_771,rid_236,close_contact
rid_771,rid_83,close_contact
rid_771,rid_618,close_contact
rid_771,rid_516,close_contact
rid_771,rid_416,close_contact
rid_771,rid_798,close_contact
rid_771,rid_106,close_contact
rid_771,rid_276,close_contact
rid_771,rid_593,close_contact
rid_771,rid_632,close_contact
rid_771,rid_179,close_contact
rid_771,rid_364,close_contact
rid_75,rid_436,close_contact
rid_75,rid_966,close_contact
rid_75,rid_718,close_contact
rid_75,rid_331,close_contact
rid_75,rid_157,close_contact
rid_75,rid_739,close_contact
rid_75,rid_741,close_contact
rid_273,rid_583,close_contact
rid_273,rid_431,close_contact
rid_273,rid_281,close_contact
rid_273,rid_595,close_contact
rid_273,rid_51,close_contact
rid_273,rid_168,close_contact
rid_273,rid_856,close_contact
rid_273,rid_461,close_contact
rid_273,rid_344,close_contact
rid_273,rid_809,close_contact
rid_273,rid_847,close_contact
rid_273,rid_115,close_contact
rid_273,rid_604,close_contact
rid_273,rid_451,close_contact
rid_273,rid_369,close_contact
rid_273,rid_286,close_contact
rid_273,rid_240,close_contact
rid_273,rid_101,close_contact
rid_273,rid_590,close_contact
rid_273,rid_968,close_contact
rid_273,rid_616,close_contact
rid_273,rid_643,close_contact
rid_273,rid_520,close_contact
rid_273,rid_670,close_contact
rid_273,rid_797,close_contact
rid_273,rid_510,close_contact
rid_273,rid_381,close_contact
rid_273,rid_978,close_contact
rid_273,rid_386,close_contact
rid_273,rid_644,close_contact
rid_273,rid_196,close_contact
rid_273,rid_470,close_contact
rid_273,rid_215,close_contact
rid_273,rid_379,close_contact
rid_273,rid_156,close_contact
rid_273,rid_417,close_contact
rid_273,rid_178,close_contact
rid_273,rid_522,close_contact
rid_273,rid_258,close_contact
rid_273,rid_324,close_contact
rid_273,rid_495,close_contact
rid_273,rid_903,close_contact
rid_273,rid_67,close_contact
rid_273,rid_453,close_contact
rid_273,rid_16,close_contact
rid_273,rid_844,close_contact
rid_273,rid_760,close_contact
rid_273,rid_994,close_contact
rid_273,rid_935,close_contact
rid_273,rid_435,close_contact
rid_273,rid_463,close_contact
rid_273,rid_950,close_contact
rid_273,rid_350,close_contact
rid_273,rid_596,close_contact
rid_273,rid_41,close_contact
rid_273,rid_253,close_contact
rid_273,rid_978,close_contact
rid_273,rid_392,close_contact
rid_273,rid_910,close_contact
rid_273,rid_802,close_contact
rid_273,rid_732,close_contact
rid_273,rid_242,close_contact
rid_273,rid_907,close_contact
rid_905,rid_894,close_contact
rid_905,rid_762,close_contact
rid_905,rid_203,close_contact
rid_905,rid_233,close_contact
rid_905,rid_95,close_contact
rid_905,rid_51,close_contact
rid_905,rid_111,close_contact
rid_905,rid_83,close_contact
rid_905,rid_512,close_contact
rid_905,rid_749,close_contact
rid_905,rid_78,close_contact
rid_905,rid_665,close_contact
rid_905,rid_580,close_contact
rid_905,rid_270,close_contact
rid_905,rid_556,close_contact
rid_905,rid_929,close_contact
rid_905,rid_123,close_contact
rid_905,rid_95,close_contact
rid_905,rid_321,close_contact
rid_905,rid_722,close_contact
rid_905,rid_616,close_contact
rid_905,rid_994,close_contact
rid_905,rid_754,close_contact
rid_905,rid_548,close_contact
rid_905,rid_430,close_contact
rid_905,rid_329,close_contact
rid_905,rid_185,close_contact
rid_722,rid_278,close_contact
rid_722,rid_805,close_contact
rid_722,rid_976,close_contact
rid_722,rid_797,close_contact
rid_722,rid_565,close_contact
rid_722,rid_581,close_contact
rid_722,rid_747,close_contact
rid_722,rid_424,close_contact
rid_722,rid_994,close_contact
rid_722,rid_29,close_contact
rid_722,rid_814,close_contact
rid_722,rid_724,close_contact
rid_518,rid_909,close_contact
rid_518,rid_769,close_contact
rid_518,rid_281,close_contact
rid_518,rid_521,close_contact
rid_518,rid_694,close_contact
rid_518,rid_76,close_contact
rid_518,rid_567,close_contact
rid_518,rid_991,close_contact
rid_518,rid_802,close_contact
rid_518,rid_301,close_contact
rid_518,rid_267,close_contact
rid_518,rid_208,close_contact
rid_518,rid_241,close_contact
rid_518,rid_194,close_contact
rid_518,rid_178,close_contact
rid_518,rid_799,close_contact
rid_518,rid_465,close_contact
rid_518,rid_381,close_contact
rid_518,rid_871,close_contact
rid_518,rid_224,close_contact
rid_518,rid_169,close_contact
rid_518,rid_590,close_contact
rid_518,rid_615,close_contact
rid_518,rid_48,close_contact
